id,question,options,correct,explanation,subject,chapter,set_name,difficulty,marks,negative_marks,tags,created_by,created_at,updated_at
e6baf1a9-6b31-4d70-888d-dd031f38a8e3,Electric field intensity is 10⁶ V/m and potential difference is 10³ V. Distance between plates is:,"[""10⁹ m"",""10⁻³ m"",""10¹⁵ m"",""10³⁹ m""]",1,d=V/E=10³/10⁶=10⁻³ m.,Physics,Electrostatics,1,,1,0,[],,2026-06-02 04:23:12.641169+00,2026-06-02 04:23:12.641169+00
e6c8189a-a1ca-483e-98b2-ceaf6c4d1938,Beating of cilia is coordinated by,"[""Micronucleus"",""Macronucleus"",""Neuromotor system"",""All""]",2,The neuromotor system coordinates ciliary movement.,Zoology,Paramecium And Plasmodium,1,,1,0,[],,2026-06-01 06:12:53.125821+00,2026-06-01 06:12:53.125821+00
e6d3c287-7e6e-4da4-9d0f-ff7bc34b3b90,The class of immunoglobulins that crosses the placenta to provide passive immunity to the fetus is:,"[""IgA"",""IgM"",""IgG"",""IgE""]",2,"IgG is the most abundant antibody in blood and the ONLY immunoglobulin that can cross the placenta (via Fc receptors). This provides passive immunity to the fetus/newborn (maternal IgG protects for ~6 months). IgA is in secretions (breast milk), IgM is the first produced in immune response, IgE is in allergies.",ZOOLOGY,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
e6e20737-fb5a-444f-8380-85ae1b994cb5,1. Which of the following animals is a hermaphrodite?,"[""A) Earthworm"",""B) Frog"",""C) Cockroach"",""D) Pigeon""]",0,"Earthworms possess both male and female reproductive organs, making them hermaphrodites, enabling them to produce both eggs and sperm.",CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
e6f1f71f-dc06-495f-91bf-12bc25408044,The amine which will not liberate nitrogen on reaction with HONO is:,"[""Trimethyl amine"",""sec-Butyl amine"",""ter-Butyl amine"",""iso-Propyl amine""]",0,Tertiary amines do not liberate nitrogen with nitrous acid.,Chemistry,Inorganic,Set-1,Medium,1,0,[],,2026-05-30 10:58:19.632107+00,2026-05-30 10:58:19.632107+00
e71af289-6855-4e49-8009-dd41d4f93b83,A positron has the same mass as:,"[""Neutron"",""Neutrino"",""A proton"",""An electron""]",3,A positron is the antiparticle of the electron and has the same mass.,Physics,Modern physics,2,,1,0,[],,2026-06-01 16:42:07.298088+00,2026-06-01 16:42:07.298088+00
e723ed72-11bc-47cc-9645-65068978c228,10. Mortar is a mixture of:,"[""A) Plaster of Paris + Silica"",""B) Slaked lime + Plaster of Paris + H2O"",""C) CaCO3 + Silica + H2O"",""D) Slaked lime + sand + H2O""]",3,"Mortar consists of slaked lime, sand and water.",Chemistry,"Alkali-metal,Carbon,Boron",1,,1,0,[],,2026-06-02 17:15:14.917009+00,2026-06-02 17:15:14.917009+00
e734cf40-2e01-47be-a4cd-dad9dddf6594,What is the weight of a 5 kg object? (g = 9.8 m/s²),"[""A) 49 N"",""B) 98 N"",""C) 490 N"",""D) 980 N""]",0,Weight = mg = 5 × 9.8 = 49 N.,Physics,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
e7437696-6c50-43d4-af74-67e635917006,A rolling body has rotational kinetic energy equal to 40% of total kinetic energy. The body is,"[""Circular disc"",""Hollow sphere"",""Solid sphere"",""Hollow cylinder""]",0,"For a disc, rotational KE = 40% of total KE.",Physics,Mechanics,2,,1,0,[],,2026-06-02 04:40:00.163658+00,2026-06-02 04:40:00.163658+00
e74cc2c6-6c52-4c19-984b-7ed15853bf2a,Malpighian tubules remove excretory products from:,"[""Haemolymph"",""Alimentary canal"",""Both"",""None of the above""]",0,Malpighian tubules absorb wastes from haemolymph.,Zoology,Excretory System+Human Diseases and Immunology,1,,1,0,[],,2026-06-02 10:54:38.102906+00,2026-06-02 10:54:38.102906+00
e7640b70-e3ae-4473-b837-8958ab9bdf57,"In a common emitter transistor configuration, current gain β is defined as:","[""IC/IB"",""IB/IC"",""IC/IE"",""IE/IB""]",0,"Current gain in common emitter configuration: β (hFE) = IC/IB (collector current / base current), typically 50-300. IE = IC + IB. Current gain in common base: α = IC/IE ≈ 0.95-0.99. Relationship: β = α/(1-α) and α = β/(1+β).",PHYSICS,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
e7693f98-8635-4310-a09a-ed0d9a08a41f,Archaebacteria contains,"[""Pseudomonas"",""Methanogens"",""Cyanophyceae"",""Green sulphur bacteria""]",1,Archaea include methanogenic bacteria.,Botany,Virus and Bacteria,1,,1,0,[],,2026-06-01 06:31:32.974435+00,2026-06-01 06:31:32.974435+00
e7797492-f336-4962-adff-215d80f72896,"A mutant strain of E. coli possesses a mutation in the lac operator (lacO^c) that prevents the repressor protein from binding to it. If this strain is cultured in a medium containing neither glucose nor lactose, the structural genes (lacZYA) will be:","[""Completely unexpressed because CAP cannot bind without lactose."",""Constitutively expressed at high levels because the repressor cannot bind and the lack of glucose maintains high cAMP levels."",""Repressed because inducer exclusion blocks RNA polymerase."",""Transcribed but never translated due to attenuation loops.""]",0,"The operator mutation (lacO^c) is constitutive, meaning the repressor cannot bind to block transcription. Because glucose is absent, intracellular cAMP levels rise, allowing the CAP-cAMP activator complex to bind and drive transcription of the operon to maximum levels.",CEE,Sets,6,,1,0,[],,2026-06-06 19:54:14.372879+00,2026-06-06 19:54:14.372879+00
e77b9b7e-ab4a-4ffe-96de-0707ea3d6b50,38. A polythene piece has charge -4×10⁻⁷ C. Number of electrons transferred:,"[""A) 1.5×10¹²"",""B) 2.5×10¹²"",""C) 2.5×10¹³"",""D) 3.5×10¹³""]",1,n = Q/e = 4×10⁻⁷ / 1.6×10⁻¹⁹ = 2.5×10¹².,Physics,Electrostatics,1,,1,0,[],,2026-06-02 17:56:23.468242+00,2026-06-02 17:56:23.468242+00
e7d1fe3b-e6cc-4895-b0b1-5c6ef5eda242,What is the geometry of methane (CH₄)?,"[""A) Trigonal planar"",""B) Tetrahedral"",""C) Linear"",""D) Bent""]",1,Methane has a tetrahedral geometry due to sp³ hybridization around the carbon atom.,CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
e7e717c5-8491-4c98-8fc8-fc140e146a45,Sperms and ova arise from:,"[""Collencytes"",""Spongioblasts"",""Archeocytes"",""Scleroblasts""]",2,Archeocytes are totipotent cells that give rise to gametes in lower animals.,Zoology,Reproductive System+Embryonic Development of Animals,1,,1,0,[],,2026-06-02 10:56:57.623937+00,2026-06-02 10:56:57.623937+00
e812f82c-c0cc-4d21-8f99-64ff4b87e300,Mycoplasma is not inhibited by penicillin because it lacks,"[""Cell wall"",""Sexual reproduction"",""Ribosomes"",""Nucleus""]",0,Penicillin targets cell wall synthesis.,Botany,Virus and Bacteria,1,,1,0,[],,2026-06-01 06:31:32.974435+00,2026-06-01 06:31:32.974435+00
e847bcc9-5e73-4639-81b8-e9548ec48d1e,Red algae differ from green and brown algae in,"[""No chlorophyll-a"",""No differentiated cells"",""No flagellated stages"",""No haemoglobin""]",0,,Botany,Algae and Fungi,1,,1,0,[],,2026-06-01 06:54:48.04015+00,2026-06-01 06:54:48.04015+00
e85ac298-c076-4244-9d2f-7abe1435521a,A charge of 10 esu is 2 cm from 40 esu and 4 cm from 20 esu. Potential energy is:,"[""150"",""87.5"",""250"",""112.5""]",0,U=q(V)=10(40/2+20/4)=250 ergs. (Closest answer may vary by convention.),Physics,Electrostatics,1,,1,0,[],,2026-06-02 04:23:12.641169+00,2026-06-02 04:23:12.641169+00
e85c6007-81c9-414d-bb0f-ad3a75ead5c3,"37. For N2 + 3H2 ⇌ 2NH3, the value of Kc depends upon:","[""A) Initial concentration"",""B) Temperature"",""C) Pressure"",""D) All of these""]",1,Equilibrium constant depends only on temperature.,Chemistry,Chemical and Ionic Equilibrium,1,,1,0,[],,2026-06-02 17:23:02.987607+00,2026-06-02 17:23:02.987607+00
e8688522-f954-4013-90c1-20ebb8c89303,Chromatography separates:,"[""Color only"",""Differential partitioning between mobile and stationary phases"",""Size only"",""No mechanism""]",1,"TLC, GC, HPLC: selective adsorption/partitioning.",CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
e872441f-98d0-4d4e-94c7-a99df0cff693,5. Anhydrous calcium chloride can be used as:,"[""A) Oxidizing agent"",""B) Reducing agent"",""C) Dehydrating agent"",""D) Bleaching agent""]",2,Anhydrous CaCl2 is commonly used as a drying (dehydrating) agent.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:57:09.292008+00,2026-05-30 10:57:09.292008+00
e87f4917-c8c2-430d-9332-a8997099e501,Which intermolecular force is responsible for the unusually high boiling point of water compared to H₂S?,"[""London dispersion forces"",""van der Waals forces"",""Hydrogen bonding"",""Dipole-induced dipole interactions""]",2,"Water (H₂O, bp 100°C) has a far higher boiling point than H₂S (bp -61°C) despite similar molecular mass, because H₂O forms extensive intermolecular hydrogen bonds (O-H···O). Hydrogen bonding requires: H bonded to highly electronegative atom (N, O, F), with lone pairs available on adjacent molecules. H₂S has only weak van der Waals forces (S is less electronegative, H-S bond is weak for H-bonding). H-bonds also explain ice floating (less dense than liquid water) and water's high surface tension.",CHEMISTRY,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
e88d9df5-7cbe-4d22-bf5b-62f3689d1eb1,High altitude adaptation includes:,"[""High Hb"",""Low Hb"",""Normal Hb"",""Low heart rate""]",0,Increased Hb improves oxygen transport.,Zoology,"Respiratory System, Cardiovascular system and Blood",1,,1,0,[],,2026-06-01 06:50:02.649702+00,2026-06-01 06:50:02.649702+00
e8a137ac-e30c-450b-bc07-b40128708edc,The dimensions of modulus of rigidity are,"[""[ML⁻²T⁻²]"",""[MLT⁻²]"",""[ML⁻¹T⁻¹]"",""[ML⁻¹T⁻²]""]",3,Modulus of rigidity has dimensions of stress.,Physics,Mechanics,1,,1,0,[],,2026-06-02 04:37:07.672348+00,2026-06-02 04:37:07.672348+00
e8ba8752-b49f-4506-ad7c-1f405bb8236a,Correct sequence of electromagnetic waves in decreasing frequency order is,"[""X-ray, visible ray, microwave"",""Infrared, visible ray, UV-ray"",""X-ray, visible ray, UV-ray"",""Microwave, UV-ray, X-ray""]",0,Frequency order: X-ray > Visible > Microwave.,Physics,Optics,1,,1,0,[],,2026-06-02 04:29:53.843001+00,2026-06-02 04:29:53.843001+00
e8c99efa-d7ec-4488-af5f-0eb0520386d0,Algae used for the construction of sound-proof rooms is:,"[""Ulva"",""Volvox"",""Chara"",""Diatoms""]",3,Diatomaceous earth from diatoms is used in insulation and sound-proofing materials.,Botany,Algae+Fungi,1,,1,0,[],,2026-06-02 11:00:20.634656+00,2026-06-02 11:00:20.634656+00
e8d5c10c-5652-4099-92ff-8f7dbc1e22f6,Filtration occurs in which part of the nephron?,"[""Loop of Henle"",""Collecting duct"",""Bowman's capsule + glomerulus"",""Distal convoluted tubule""]",2,"Glomerular filtration occurs at the renal corpuscle (Bowman's capsule + glomerulus). High pressure in glomerular capillaries forces water, salts, glucose, urea, and small molecules into Bowman's capsule. Large proteins and blood cells are retained. This forms the primary urine (filtrate).",ZOOLOGY,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
e8d97385-01b0-4978-bcc6-de2604946623,Treatment of leguminous seeds with culture of Rhizobium is referred to as:,"[""Preinoculation"",""Incubation"",""Isolation"",""None""]",0,Treating leguminous seeds with Rhizobium culture before sowing is called preinoculation.,Botany,Special Modes of Nutrition+Plant Diversity,1,,1,0,[],,2026-06-02 10:48:41.470879+00,2026-06-02 10:48:41.470879+00
e8def08b-4db5-4b18-80ba-695aef503057,Depolarization of nerve is due to influx of,"[""Ca2+"",""Cl-"",""Na+"",""K+""]",0,,Zoology,Nervous System + Sense Organs,1,,1,0,[],,2026-06-01 06:54:20.882161+00,2026-06-01 06:54:20.882161+00
e8eff584-64a9-4477-ad53-040af6e31163,28. The organ responsible for producing bile is:,"[""A) Gall bladder"",""B) Liver"",""C) Pancreas"",""D) Stomach""]",1,The liver produces bile which is stored in the gall bladder and released into the small intestine.,CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
e90ac726-858a-415c-96e4-253fef61489e,"If a magnet is revolved end for end in a uniform magnetic field, the K.E of magnet:","[""Increases"",""Zero"",""Decreases"",""Remains constant""]",3,"In a uniform magnetic field, magnetic forces do no net work; kinetic energy remains constant.",Physics,Electricity and magnetism,2,,1,0,[],,2026-06-01 16:51:09.955905+00,2026-06-01 16:51:09.955905+00
e90f9047-ea31-4c98-8ddc-65b361f7fe95,Identify the indicator that is used to titrate Na2CO3 solution with HCl,"[""A) Phenolphthalein"",""B) Methyl orange"",""C) Both"",""D) None""]",2,Phenolphthalein detects first endpoint; methyl orange detects complete neutralization.,Chemistry,Volumetric Analysis,1,,1,0,[],,2026-06-02 17:19:01.255321+00,2026-06-02 17:19:01.255321+00
e92afc35-fbc5-47bf-a4d6-878659d22583,Colour blind mother and normal father will have,"[""Colour blind sons and normal/carrier daughters"",""Colour blind sons and daughters"",""All colour blind"",""Colour blind daughters and normal sons""]",0,X-linked inheritance leads to affected sons and carrier daughters.,Botany,Genetics,1,,1,0,[],,2026-06-01 06:17:49.838603+00,2026-06-01 06:17:49.838603+00
e937540e-c746-4b88-b9c8-13d0459eb1b0,Rh-incompatible marriage to avoid is,"[""Boy Rh- and Girl Rh-"",""Boy Rh+ and Girl Rh-"",""Boy Rh+ and Girl Rh+"",""Boy Rh- and Girl Rh+""]",1,Rh+ father and Rh- mother can cause hemolytic disease of newborn.,Botany,Genetics,1,,1,0,[],,2026-06-01 06:17:49.838603+00,2026-06-01 06:17:49.838603+00
e937e469-fa56-4bb9-b28c-8ba955610b98,HNO2 acts as,"[""reducing"",""oxidizing"",""both"",""stable""]",2,Nitrous acid can act both.,Chemistry,"Nitrogen,Oxygen & Halogen",2,,1,0,[],,2026-06-02 17:47:32.800408+00,2026-06-02 17:47:32.800408+00
e93fc2d8-74a3-4024-a94f-f300e1442a6f,Which element is used to make electric wires due to its excellent conductivity and ductility?,"[""A) Copper"",""B) Silver"",""C) Aluminum"",""D) Gold""]",0,Copper is widely used in electrical wiring because it is highly conductive and ductile.,CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
e94a370e-5478-4bc4-8c51-c9a4e81d08c4,Complete hydrolysis of cellulose gives:,"[""D-fructose"",""D-glucose"",""D-ribose"",""L-glucose""]",1,Cellulose is a polymer of β-D-glucose.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:58:02.420457+00,2026-05-30 10:58:02.420457+00
e965c3a5-8147-4d50-bad9-47634d17dabf,A substance which can act both as an analgesic and antipyretic is:,"[""Quinine"",""Penicillin"",""Morphine"",""Aspirin""]",3,Aspirin possesses both analgesic and antipyretic properties.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:58:02.420457+00,2026-05-30 10:58:02.420457+00
e97426e8-b1b4-4a66-b06b-cd3489dec6e7,Binding energy/nucleon max Fe-56 (~8.8 MeV):,"[""Most stable"",""Fusion/fission toward Fe release energy"",""Highest overall"",""All above""]",3,Light (fusion) and heavy (fission) both approach Fe.,CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
e979345d-0ea0-49f1-b3b6-17809cfd7adc,Which species is aromatic?,"[""A) Cyclopentadiene"",""B) Cyclohexadiene"",""C) Benzene"",""D) Cyclooctatetraene""]",2,Benzene has 6 π electrons in a planar conjugated ring — satisfies Hückel's rule.,Chemistry,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
e98257b9-5dac-4e49-bc13-b51c0641d7dc,Which type of immunity is acquired after recovering from a disease?,"[""A) Active immunity"",""B) Passive immunity"",""C) Innate immunity"",""D) Autoimmunity""]",0,Active immunity is developed after exposure to a disease or vaccination.,Zoology,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
e98f2b86-a47f-427a-9ff0-44df7b879995,A capillary tube of radius 1 mm filled with water leaves a column of height,"[""1.5 cm"",""3 mm"",""3 cm"",""7 cm""]",0,"Using h = 2T/(ρgr), h ≈ 1.5 cm.",Physics,Mechanics,3,,1,0,[],,2026-06-02 04:42:44.704525+00,2026-06-02 04:42:44.704525+00
e9bc1a38-6d71-49a6-90fa-dd9d4af3dce2,Ribosomes of plastids and mitochondria are,"[""55S to 70S"",""80S"",""40S"",""60S""]",0,Mitochondria and plastids possess prokaryotic-type 70S ribosomes.,Botany,Cell bioolgy,1,,1,0,[],,2026-06-01 06:05:23.504372+00,2026-06-01 06:05:23.504372+00
e9d803f5-7c00-4672-8096-0d25adb6614b,Which of the following is true about mesoderm?,"[""It forms CNS"",""It forms pouches lining the coelom"",""It has no contribution to alimentary canal"",""It does not form blood vessel""]",1,"Mesoderm forms the coelomic lining, muscles, connective tissue, and blood vessels.",Zoology,Reproductive System+Embryonic Development of Animals,1,,1,0,[],,2026-06-02 10:56:57.623937+00,2026-06-02 10:56:57.623937+00
e9dd8617-abf2-421e-a959-e30cc05a72a5,31. Which of the following has maximum hydrogen bonding?,"[""A) Ethyl amine"",""B) Ammonia"",""C) Ethyl alcohol"",""D) Diethyl ether""]",1,Ammonia forms extensive intermolecular hydrogen bonding.,Chemistry,organic,2,,1,0,[],,2026-05-30 11:03:53.014425+00,2026-05-30 11:03:53.014425+00
e9eac9be-efb4-43d4-b1e7-5ac43c6210d8,18. Li is different from its family members due to:,"[""A) Small size"",""B) High charge density"",""C) Less electropositivity"",""D) All of the above""]",3,Lithium shows anomalous behavior because of its small size and high charge density.,Chemistry,Periodic Table+Metals & Metallurgy+Hydrogen & its compounds +The Alkali Metals,1,,1,0,[],,2026-05-30 16:36:44.900123+00,2026-05-30 16:36:44.900123+00
e9f3aa41-cf4b-4cba-aed1-e7dd6bdee19f,Sporangium developed from a group of cells is called:,"[""Heterosporangiate development"",""Leptosporangiate development"",""Eusporangiate development"",""Homosporangiate development""]",2,Eusporangiate sporangia originate from a group of initial cells.,Botany,Lichens+Bryophyta+ Pteridophyta+ Gymnosperms,1,,1,0,[],,2026-06-02 10:52:33.559421+00,2026-06-02 10:52:33.559421+00
e9f51cd4-66c9-4a70-86cb-95fa4742348c,"In SHM, the kinetic energy is minimum at","[""Extreme position"",""Mean position"",""Midway between mean and extreme"",""At 1/4 amplitude""]",0,"Velocity is zero at the extreme position, so kinetic energy is minimum.",Physics,Mechanics,3,,1,0,[],,2026-06-02 04:42:44.704525+00,2026-06-02 04:42:44.704525+00
e9fda2bc-0cd3-4e80-ae4d-6c45d33d8714,Which of the following is a chain growth polymer?,"[""Starch"",""Nucleic acid"",""Polystyrene"",""Proteins""]",2,Polystyrene is formed through chain-growth addition polymerization.,Chemistry,Inorganic,Set-1,,1,0,[],,2026-05-30 10:58:02.420457+00,2026-05-30 10:58:02.420457+00
